GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
#indicator+code,#indicator+name,#indicator+url,#date+year,#date+year+start,#date+year+end,#region+code,#region+name,#country+code,#country+name,#dimension+type,#dimension+code,#dimension+name,#indicator+value+num,#indicator+value,#indicator+value+low,#indicator+value+high
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2015,2015,2015,AFR,Africa,GHA,Ghana,,,,3995382.0,3995382,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,6441223.0,6441223,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2021,2021,2021,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,1784353.0,1784353,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2015,2015,2015,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,107.0,107,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2010,2010,2010,AFR,Africa,GHA,Ghana,,,,1491516.0,1491516,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,33.0,33,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,538.0,538,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2006,2006,2006,AFR,Africa,GHA,Ghana,,,,770124.0,770124,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2002,2002,2002,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2005,2005,2005,AFR,Africa,GHA,Ghana,,,,675066.0,675066,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2005,2005,2005,AFR,Africa,GHA,Ghana,,,,796378.0,796378,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,371.0,371,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2015,2015,2015,AFR,Africa,GHA,Ghana,,,,3416583.0,3416583,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2023,2023,2023,AFR,Africa,GHA,Ghana,,,,19.0,19,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2024,2024,2024,AFR,Africa,GHA,Ghana,,,,367.0,367,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2014,2014,2014,AFR,Africa,GHA,Ghana,,,,78.0,78,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1995,1995,1995,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2013,2013,2013,AFR,Africa,GHA,Ghana,,,,,No data,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2005,2005,2005,AFR,Africa,GHA,Ghana,,,,0.0,0,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2000,2000,2000,AFR,Africa,GHA,Ghana,,,,1.0,1,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2003,2003,2003,AFR,Africa,GHA,Ghana,,,,737.0,737,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2007,2007,2007,AFR,Africa,GHA,Ghana,,,,,No data,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2023,2023,2023,AFR,Africa,GHA,Ghana,,,,276.0,276,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,986.0,986,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2014,2014,2014,AFR,Africa,GHA,Ghana,,,,443.0,443,,
